id,gender,age,race,juv_fel_count,decile_score,juv_misd_count,juv_other_count,priors_count,days_b_screening_arrest,is_recid,is_violent_recid,decile_score.1,score_text,v_decile_score,v_score_text,priors_count.1,event,label
5342,1,47,0,0,5,0,0,3,0,0,0,5,0,1,-1,3,0,0
5344,1,32,0,0,1,0,0,0,-7,0,0,1,-1,2,-1,0,0,0
5351,1,21,0,0,5,0,1,0,-1,0,0,5,0,7,0,0,0,0
5360,1,52,0,0,2,0,0,8,0,0,0,2,-1,1,-1,8,0,0
5364,0,27,0,0,5,0,0,0,0,0,0,5,0,3,-1,0,0,0
5365,1,56,0,0,1,0,0,0,-1,0,0,1,-1,1,-1,0,0,0
5386,0,37,0,0,1,0,0,1,-1,0,0,1,-1,1,-1,1,0,0
5391,0,38,0,0,4,0,0,3,-1,0,0,4,-1,2,-1,3,0,0
5394,1,56,0,0,2,0,0,3,-1,0,0,2,-1,2,-1,3,0,0
5399,1,57,0,0,1,0,0,0,-2,0,0,1,-1,1,-1,0,0,0
5417,1,37,0,0,1,0,0,0,-2,0,0,1,-1,2,-1,0,0,0
5423,1,59,0,0,1,0,0,2,-19,0,0,1,-1,1,-1,2,0,0
5426,1,39,0,0,10,0,0,21,-216,0,0,10,1,10,1,21,0,0
5436,0,54,0,0,2,0,0,1,-4,0,0,2,-1,1,-1,1,0,0
5448,1,28,0,0,2,0,0,0,-1,0,0,2,-1,2,-1,0,0,0
5449,1,32,0,0,3,0,0,1,-1,0,0,3,-1,2,-1,1,0,0
5451,0,31,0,0,1,0,0,2,-1,0,0,1,-1,1,-1,2,0,0
5455,0,32,0,0,2,0,1,4,-1,0,0,2,-1,1,-1,4,0,0
5477,1,34,0,0,2,0,0,0,-1,0,0,2,-1,1,-1,0,0,0
5483,1,44,0,0,2,0,0,5,0,0,0,2,-1,1,-1,5,0,0
5484,1,57,0,0,2,0,0,1,-1,0,0,2,-1,1,-1,1,0,0
5491,1,20,0,0,4,0,0,0,-1,0,0,4,-1,7,0,0,0,0
5492,1,35,0,0,9,0,0,2,-50,0,0,9,1,5,0,2,0,0
5500,1,72,0,0,4,0,0,7,-1,0,0,4,-1,1,-1,7,0,0
5511,0,43,0,0,6,0,0,0,-1,0,0,6,0,1,-1,0,0,0
5518,1,31,0,0,1,0,0,1,0,1,0,1,-1,1,-1,1,1,0
5520,1,50,0,0,1,0,0,1,-4,0,0,1,-1,1,-1,1,0,0
5528,0,28,0,0,6,0,0,0,-1,0,0,6,0,3,-1,0,0,0
5546,1,56,0,0,1,0,0,0,-1,0,0,1,-1,1,-1,0,0,0
5553,1,22,0,0,3,0,0,0,-1,0,0,3,-1,5,0,0,0,0
5558,1,25,0,0,3,0,0,1,0,0,0,3,-1,4,-1,1,0,0
5573,0,33,0,0,7,0,0,1,-1,0,0,7,0,5,0,1,0,0
5590,0,30,0,0,3,0,0,1,-27,0,0,3,-1,2,-1,1,0,0
5596,1,25,0,0,6,0,0,0,-1,0,0,6,0,4,-1,0,0,0
5599,0,28,0,0,6,0,0,0,-2,0,0,6,0,2,-1,0,0,0
5601,1,58,0,0,1,0,0,1,-1,0,0,1,-1,1,-1,1,0,0
5607,1,38,0,0,3,0,0,2,-21,0,0,3,-1,2,-1,2,0,0
5617,1,58,0,0,1,0,0,1,-1,0,0,1,-1,1,-1,1,0,0
5618,1,51,0,0,1,0,0,1,0,0,0,1,-1,1,-1,1,0,0
5621,1,53,0,0,4,0,0,2,-1,0,0,4,-1,2,-1,2,0,0
5628,1,39,0,0,1,0,0,1,-1,0,0,1,-1,1,-1,1,0,0
5634,1,39,0,0,1,0,0,0,-1,0,0,1,-1,1,-1,0,0,0
5635,0,52,0,0,1,0,0,3,-25,0,0,1,-1,1,-1,3,0,0
5649,0,28,0,0,3,0,0,2,-36,0,0,3,-1,2,-1,2,0,0
5651,1,38,0,0,5,0,0,12,-1,0,0,5,0,3,-1,12,0,0
5655,0,25,0,0,3,0,0,0,-1,0,0,3,-1,3,-1,0,0,0
5659,0,35,0,0,5,0,0,1,-30,0,0,5,0,2,-1,1,0,0
5660,1,37,0,0,5,0,0,0,-1,0,0,5,0,3,-1,0,0,0
5665,0,51,0,0,3,0,0,4,-11,0,0,3,-1,1,-1,4,0,0
5666,1,39,0,0,4,0,0,3,-1,1,0,4,-1,2,-1,3,1,0
5676,0,23,0,0,7,0,0,0,-1,0,0,7,0,5,0,0,0,0
5686,0,47,0,0,1,0,0,0,-3,0,0,1,-1,1,-1,0,0,0
5689,1,22,0,0,4,0,0,1,-11,1,0,4,-1,5,0,1,1,0
5691,1,26,0,0,3,0,0,1,318,0,0,3,-1,4,-1,1,0,0
5695,0,65,0,0,1,0,0,0,0,0,0,1,-1,1,-1,0,0,0
5724,1,57,0,0,4,0,0,1,-1,0,0,4,-1,3,-1,1,0,0
5736,0,45,0,0,1,0,0,0,0,0,0,1,-1,1,-1,0,0,0
5741,1,27,0,0,2,0,0,0,-1,0,0,2,-1,3,-1,0,0,0
5743,1,49,0,0,1,0,0,0,-3,0,0,1,-1,1,-1,0,0,0
5753,1,30,0,0,4,0,0,0,0,0,0,4,-1,5,0,0,0,0
5755,1,56,0,0,1,0,0,2,-39,0,0,1,-1,1,-1,2,0,0
5760,1,38,0,0,1,0,0,0,-1,0,0,1,-1,1,-1,0,0,0
5761,1,37,0,0,3,0,0,0,-1,0,0,3,-1,2,-1,0,0,0
5774,1,57,0,0,1,0,0,1,-26,0,0,1,-1,1,-1,1,0,0
5776,1,26,0,0,3,0,0,1,0,0,0,3,-1,3,-1,1,0,0
5787,1,47,0,0,1,0,0,0,0,0,0,1,-1,1,-1,0,0,0
5795,0,25,0,0,3,0,0,0,-1,0,0,3,-1,3,-1,0,0,0
5821,1,31,0,0,5,0,0,3,0,0,0,5,0,4,-1,3,0,0
5826,1,45,0,0,1,0,0,0,0,0,0,1,-1,1,-1,0,0,0
5830,1,25,0,0,4,0,0,2,-63,0,0,4,-1,4,-1,2,0,0
5832,1,46,0,0,1,0,0,1,-1,0,0,1,-1,1,-1,1,0,0
5833,1,47,0,0,1,0,0,3,-1,0,0,1,-1,1,-1,3,0,0
5837,0,34,0,0,2,0,0,0,-2,0,0,2,-1,1,-1,0,0,0
5841,1,27,0,0,6,0,0,1,0,0,0,6,0,3,-1,1,0,0
5858,1,29,0,0,2,0,0,0,0,0,0,2,-1,2,-1,0,0,0
5869,1,26,0,1,6,0,0,2,-1,1,0,6,0,8,1,2,1,0
5871,1,54,0,0,2,0,0,2,0,0,0,2,-1,1,-1,2,0,0
5886,1,53,0,0,1,0,0,0,0,0,0,1,-1,1,-1,0,0,0
5891,1,41,0,0,1,0,0,0,-1,0,0,1,-1,1,-1,0,0,0
5895,1,24,0,0,4,0,0,1,0,0,0,4,-1,3,-1,1,0,0
5896,1,38,0,0,2,0,0,8,-32,0,0,2,-1,4,-1,8,0,0
5898,1,23,0,0,2,0,0,0,-1,0,0,2,-1,4,-1,0,0,0
5900,1,32,0,0,5,0,0,4,-47,0,0,5,0,1,-1,4,0,0
5923,1,29,0,0,2,0,0,2,-1,0,0,2,-1,3,-1,2,0,0
5928,1,50,0,0,1,0,0,0,-2,0,0,1,-1,1,-1,0,0,0
5931,0,28,0,0,7,0,0,1,-1,1,0,7,0,3,-1,1,1,0
5939,1,45,0,0,1,0,0,2,-1,0,0,1,-1,1,-1,2,0,0
5947,1,40,0,0,1,0,0,2,-1,0,0,1,-1,1,-1,2,0,0
5948,1,60,0,0,1,0,0,1,0,0,0,1,-1,1,-1,1,0,0
5955,1,36,0,0,6,0,0,4,0,0,0,6,0,4,-1,4,0,0
5960,1,55,0,0,1,0,0,0,-1,0,0,1,-1,1,-1,0,0,0
5970,1,32,0,0,1,0,0,2,0,0,0,1,-1,1,-1,2,0,0
5971,1,47,0,0,2,0,0,3,-1,0,0,2,-1,1,-1,3,0,0
5975,1,47,0,0,1,0,0,2,-1,0,0,1,-1,2,-1,2,0,0
5985,1,65,0,0,1,0,0,0,0,0,0,1,-1,1,-1,0,0,0
5988,0,23,0,0,3,0,0,0,-1,0,0,3,-1,3,-1,0,0,0
5989,0,44,0,0,1,0,0,0,-2,0,0,1,-1,1,-1,0,0,0
5993,1,51,0,0,2,0,0,1,-1,0,0,2,-1,1,-1,1,0,0
5995,1,39,0,0,6,0,0,6,-1,0,0,6,0,2,-1,6,0,0
5997,1,24,0,0,6,0,0,1,-5,0,0,6,0,4,-1,1,0,0
6005,1,34,0,0,7,0,0,8,-104,0,0,7,0,4,-1,8,0,0
6010,1,51,0,0,1,0,0,0,-1,0,0,1,-1,1,-1,0,0,0
6011,1,22,0,0,7,0,1,1,-1,0,0,7,0,5,0,1,0,0
6013,1,29,0,0,2,0,0,2,-24,0,0,2,-1,3,-1,2,0,0
6041,1,48,0,0,1,0,0,2,-1,0,0,1,-1,1,-1,2,0,0
6043,1,50,0,0,3,0,0,3,-1,0,0,3,-1,1,-1,3,0,0
6045,1,39,0,0,3,0,0,2,0,0,0,3,-1,1,-1,2,0,0
6047,1,58,0,0,5,0,0,2,-1,0,0,5,0,2,-1,2,0,0
6062,1,57,0,0,2,0,0,6,-23,0,0,2,-1,2,-1,6,0,0
6064,0,31,0,0,2,0,0,0,-3,0,0,2,-1,2,-1,0,0,0
6066,1,57,0,0,5,0,0,12,0,0,0,5,0,1,-1,12,0,0
6073,1,42,0,0,5,0,0,0,0,0,0,5,0,2,-1,0,0,0
6077,1,23,0,0,4,0,0,0,521,0,0,4,-1,5,0,0,0,0
6078,0,28,0,0,2,0,0,0,-1,0,0,2,-1,2,-1,0,0,0
6081,0,34,0,0,5,0,0,3,-1,0,0,5,0,2,-1,3,0,0
6087,0,55,0,0,4,0,0,6,1001,0,0,4,-1,1,-1,6,0,0
6101,1,27,0,0,2,0,0,0,-1,0,0,2,-1,2,-1,0,0,0
6107,0,24,0,0,8,0,0,0,-1,0,0,8,1,5,0,0,0,0
6109,1,20,0,0,3,0,0,0,-1,0,0,3,-1,6,0,0,0,0
6110,0,23,0,0,3,0,0,0,-1,0,0,3,-1,3,-1,0,0,0
6114,0,41,0,0,5,0,0,3,-1,0,0,5,0,2,-1,3,0,0
6118,0,54,0,0,5,0,0,7,-98,0,0,5,0,2,-1,7,0,0
6123,0,22,0,0,3,0,0,2,-1,0,0,3,-1,4,-1,2,0,0
6133,1,49,0,0,1,0,0,0,0,0,0,1,-1,1,-1,0,0,0
6137,1,52,0,0,1,0,0,0,-1,0,0,1,-1,1,-1,0,0,0
6150,1,33,0,0,2,0,0,0,-1,0,0,2,-1,2,-1,0,0,0
6156,1,37,0,0,1,0,0,4,0,0,0,1,-1,1,-1,4,0,0
6162,0,36,0,0,3,0,0,2,-1,0,0,3,-1,3,-1,2,0,0
6178,1,27,0,0,4,0,0,5,-12,0,0,4,-1,3,-1,5,0,0
6183,0,23,0,0,6,0,0,2,-1,0,0,6,0,4,-1,2,0,0
6189,0,46,0,0,2,0,0,1,-1,1,1,2,-1,1,-1,1,1,0
6192,1,45,0,0,2,0,0,7,-1,0,0,2,-1,2,-1,7,0,0
6198,1,49,0,0,4,0,0,3,0,0,0,4,-1,2,-1,3,0,0
6201,0,52,0,0,1,0,0,1,-8,0,0,1,-1,1,-1,1,0,0
6213,0,40,0,0,2,0,0,1,-55,0,0,2,-1,1,-1,1,0,0
6221,1,38,0,0,2,0,0,2,0,0,0,2,-1,1,-1,2,0,0
6228,1,64,0,0,1,0,0,0,-1,0,0,1,-1,1,-1,0,0,0
6241,1,33,0,0,2,2,0,2,-22,0,0,2,-1,2,-1,2,0,0
6242,0,54,0,0,1,0,0,0,-1,0,0,1,-1,1,-1,0,0,0
6245,1,33,0,0,9,0,1,14,-78,0,0,9,1,8,1,14,0,0
6248,1,34,0,0,1,0,0,3,-1,0,0,1,-1,1,-1,3,0,0
6259,1,45,0,0,1,0,0,1,0,0,0,1,-1,1,-1,1,0,0
6271,1,27,0,0,3,0,0,1,-1,0,0,3,-1,2,-1,1,0,0
6281,1,27,0,0,4,0,0,5,-1,0,0,4,-1,3,-1,5,0,0
6287,1,32,0,0,1,0,0,0,-1,0,0,1,-1,1,-1,0,0,0
6297,0,25,0,0,7,0,0,6,-1,0,0,7,0,4,-1,6,0,0
6330,0,26,0,0,5,0,0,2,0,0,0,5,0,4,-1,2,0,0
6344,1,28,0,0,7,0,0,5,-76,0,0,7,0,6,0,5,0,0
6360,1,39,0,0,3,0,0,0,-1,0,0,3,-1,2,-1,0,0,0
6369,1,36,0,0,5,0,0,2,0,0,0,5,0,3,-1,2,0,0
6379,1,22,0,0,6,0,1,1,-1,0,0,6,0,7,0,1,0,0
6395,1,57,0,0,1,0,0,1,0,0,0,1,-1,1,-1,1,0,0
6396,1,54,0,0,1,0,0,6,0,0,0,1,-1,1,-1,6,0,0
6398,0,42,0,0,2,0,0,0,-1,0,0,2,-1,1,-1,0,0,0
6399,1,35,0,0,3,0,0,5,-20,0,0,3,-1,2,-1,5,0,0
6401,1,53,0,0,1,0,0,1,-1,0,0,1,-1,1,-1,1,0,0
6405,1,83,0,0,1,0,0,4,0,0,0,1,-1,1,-1,4,0,0
6432,0,42,0,0,5,0,0,3,-3,0,0,5,0,1,-1,3,0,0
6443,1,28,0,0,5,0,0,5,0,0,0,5,0,4,-1,5,0,0
6466,1,53,0,0,1,0,0,0,0,0,0,1,-1,1,-1,0,0,0
6483,1,56,0,0,2,0,0,13,-13,0,0,2,-1,1,-1,13,0,0
6484,0,52,0,0,1,0,0,0,-6,0,0,1,-1,1,-1,0,0,0
6488,0,50,0,0,1,0,0,0,0,0,0,1,-1,1,-1,0,0,0
6492,1,30,0,0,2,0,0,1,-1,0,0,2,-1,2,-1,1,0,0
6496,1,24,0,0,2,0,0,0,-1,0,0,2,-1,3,-1,0,0,0
6498,0,27,0,0,3,0,0,3,0,0,0,3,-1,3,-1,3,0,0
6500,0,24,0,0,4,0,0,0,-2,0,0,4,-1,5,0,0,0,0
6505,1,29,0,0,2,0,0,5,0,0,0,2,-1,3,-1,5,0,0
6512,1,36,0,0,2,0,0,1,-1,0,0,2,-1,1,-1,1,0,0
6514,1,26,0,0,4,0,0,2,0,0,0,4,-1,7,0,2,0,0
6524,1,28,0,0,3,0,0,0,-1,0,0,3,-1,2,-1,0,0,0
6536,1,59,0,0,1,0,0,3,-3,0,0,1,-1,1,-1,3,0,0
6538,1,36,0,0,1,0,0,0,0,1,0,1,-1,1,-1,0,1,0
6551,1,40,0,0,4,0,0,1,-1,0,0,4,-1,3,-1,1,0,0
6564,1,34,0,0,3,0,0,0,-1,1,1,3,-1,2,-1,0,0,0
6570,1,47,0,0,4,0,0,2,-7,0,0,4,-1,1,-1,2,0,0
6572,1,25,0,0,3,0,0,1,-23,0,0,3,-1,3,-1,1,0,0
6577,1,36,0,0,2,0,0,1,-1,1,1,2,-1,3,-1,1,1,0
6578,1,77,0,0,1,0,0,3,0,0,0,1,-1,1,-1,3,0,0
6580,1,49,0,0,1,0,0,0,0,0,0,1,-1,1,-1,0,0,0
6584,1,30,0,0,3,0,1,1,-1,0,0,3,-1,3,-1,1,0,0
6592,0,59,0,0,1,0,0,0,-1,0,0,1,-1,1,-1,0,0,0
6614,1,23,0,0,2,0,1,1,-1,0,0,2,-1,3,-1,1,0,0
6633,1,30,0,0,4,0,0,3,225,0,0,4,-1,3,-1,3,0,0
6636,1,21,0,0,3,0,1,0,-1,0,0,3,-1,5,0,0,0,0
6637,0,32,0,0,1,0,1,0,-1,0,0,1,-1,1,-1,0,0,0
6642,1,35,0,0,3,0,0,2,-1,0,0,3,-1,2,-1,2,0,0
6653,0,30,0,0,6,0,0,4,-1,0,0,6,0,5,0,4,0,0
6661,1,24,0,0,2,0,0,0,0,0,0,2,-1,3,-1,0,0,0
6688,1,42,0,0,4,0,0,0,-1,0,0,4,-1,1,-1,0,0,0
6689,1,45,0,0,1,0,0,1,-2,0,0,1,-1,1,-1,1,0,0
6691,0,28,0,0,9,0,0,7,606,0,0,9,1,6,0,7,0,0
6692,1,33,0,0,2,0,0,0,-1,0,0,2,-1,1,-1,0,0,0
6693,1,25,0,0,3,0,0,0,-1,0,0,3,-1,4,-1,0,0,0
6697,1,39,0,0,5,0,0,0,-1,0,0,5,0,2,-1,0,0,0
6699,0,35,0,0,7,0,0,4,-1,0,0,7,0,2,-1,4,0,0
6704,1,30,0,0,5,0,0,1,-1,0,0,5,0,2,-1,1,0,0
6705,0,30,0,0,8,0,0,0,0,0,0,8,1,5,0,0,0,0
6712,0,41,0,0,2,0,0,1,0,0,0,2,-1,1,-1,1,0,0
6717,0,26,0,0,6,0,0,1,-13,0,0,6,0,4,-1,1,0,0
6722,1,34,0,0,5,0,1,3,-1,0,0,5,0,5,0,3,0,0
6731,0,29,0,0,2,0,0,0,0,0,0,2,-1,2,-1,0,0,0
6749,0,24,0,0,10,0,0,0,-1,0,0,10,1,6,0,0,0,0
6763,0,36,0,0,2,0,0,0,-1,0,0,2,-1,1,-1,0,0,0
6769,0,40,0,0,2,0,0,0,0,0,0,2,-1,1,-1,0,0,0
6773,0,28,0,0,2,0,0,0,-1,0,0,2,-1,2,-1,0,0,0
6776,1,55,0,0,3,0,0,0,-1,0,0,3,-1,1,-1,0,0,0
6781,1,55,0,0,2,0,0,1,-17,0,0,2,-1,3,-1,1,0,0
6793,0,38,0,0,3,0,0,2,-1,0,0,3,-1,2,-1,2,0,0
6798,1,23,0,0,5,0,0,3,-1,0,0,5,0,6,0,3,0,0
6801,1,44,0,0,8,0,0,1,-1,0,0,8,1,5,0,1,0,0
6802,0,38,0,0,1,0,0,1,-23,0,0,1,-1,1,-1,1,0,0
6812,1,24,0,0,4,0,1,1,-23,0,0,4,-1,4,-1,1,0,0
6828,1,27,0,0,2,0,0,2,-1,0,0,2,-1,3,-1,2,0,0
6858,1,58,0,0,2,0,0,3,-4,0,0,2,-1,1,-1,3,0,0
6870,1,32,0,0,10,0,0,11,-1,0,0,10,1,9,1,11,0,0
6875,1,22,0,0,8,0,0,0,0,0,0,8,1,8,1,0,0,0
6883,0,54,0,0,2,0,0,1,-7,0,0,2,-1,1,-1,1,0,0
6884,1,29,0,0,8,0,0,0,-1,0,0,8,1,3,-1,0,0,0
6899,1,39,0,0,2,0,0,0,0,0,0,2,-1,2,-1,0,0,0
6929,1,39,0,0,3,0,0,0,-1,0,0,3,-1,1,-1,0,0,0
6937,0,29,0,0,4,0,0,0,-1,0,0,4,-1,3,-1,0,0,0
6939,1,62,0,0,1,0,0,2,-4,0,0,1,-1,1,-1,2,0,0
6944,0,44,0,0,1,0,0,0,-1,0,0,1,-1,1,-1,0,0,0
6950,1,51,0,0,6,0,0,3,-1,0,0,6,0,3,-1,3,0,0
6963,0,49,0,0,2,0,0,2,-1,0,0,2,-1,1,-1,2,0,0
6967,1,20,0,0,4,0,5,0,-1,0,0,4,-1,7,0,0,0,0
6976,1,26,0,0,4,0,0,0,-1,0,0,4,-1,3,-1,0,0,0
6979,1,28,0,0,2,0,0,1,0,0,0,2,-1,2,-1,1,0,0
7004,1,24,0,0,6,0,2,2,-1,0,0,6,0,5,0,2,0,0
7015,1,23,0,0,2,0,0,0,0,0,0,2,-1,5,0,0,0,0
7023,1,25,0,0,5,0,0,2,-1,0,0,5,0,3,-1,2,0,0
7024,1,28,0,0,7,0,0,2,-1,0,0,7,0,8,1,2,0,0
7032,0,58,0,0,2,0,0,1,-3,0,0,2,-1,1,-1,1,0,0
7040,1,23,0,0,9,0,0,0,0,0,0,9,1,9,1,0,0,0
7052,1,51,0,0,2,0,0,3,-87,0,0,2,-1,2,-1,3,0,0
7054,1,51,0,0,1,0,0,0,-1,0,0,1,-1,1,-1,0,0,0
7055,1,25,0,0,5,0,0,2,0,0,0,5,0,3,-1,2,0,0
7068,1,43,0,0,1,0,0,2,-41,0,0,1,-1,1,-1,2,0,0
7079,1,25,0,0,7,0,1,3,-1,0,0,7,0,5,0,3,0,0
7080,0,52,0,0,1,0,0,0,-1,0,0,1,-1,1,-1,0,0,0
7084,0,24,0,0,5,0,0,0,-3,0,0,5,0,2,-1,0,0,0
7092,1,38,0,0,1,0,0,2,-1,0,0,1,-1,1,-1,2,0,0
7101,0,24,0,0,5,0,0,0,-1,0,0,5,0,4,-1,0,0,0
7109,1,55,0,0,5,0,0,0,-1,0,0,5,0,1,-1,0,0,0
7110,1,25,0,0,4,0,1,1,0,0,0,4,-1,6,0,1,0,0
7117,1,55,0,0,1,0,0,0,-1,1,0,1,-1,1,-1,0,1,0
7126,0,45,0,0,1,0,0,0,-1,0,0,1,-1,1,-1,0,0,0
7135,1,57,0,0,4,0,0,3,-176,0,0,4,-1,2,-1,3,0,0
7141,1,41,0,0,1,0,0,1,-1,0,0,1,-1,1,-1,1,0,0
7149,1,22,0,0,4,0,0,1,-8,1,0,4,-1,5,0,1,0,0
7154,1,56,0,0,1,0,0,1,-1,0,0,1,-1,1,-1,1,0,0
7164,1,58,0,0,1,0,0,1,-1,0,0,1,-1,1,-1,1,0,0
7170,1,22,0,0,5,0,0,0,0,1,1,5,0,6,0,0,1,0
7171,1,39,0,0,3,0,0,2,-1,0,0,3,-1,1,-1,2,0,0
7176,1,35,0,0,1,0,1,1,0,0,0,1,-1,1,-1,1,0,0
7186,0,39,0,0,4,0,0,1,-1,0,0,4,-1,4,-1,1,0,0
7197,1,37,0,0,6,0,0,0,-5,0,0,6,0,3,-1,0,0,0
7204,1,30,0,0,3,0,0,3,-1,0,0,3,-1,2,-1,3,0,0
7217,1,26,0,0,5,0,0,7,-126,0,0,5,0,3,-1,7,0,0
7227,1,50,0,0,2,0,0,3,-1,0,0,2,-1,1,-1,3,0,0
7235,1,21,0,0,6,0,0,1,-43,0,0,6,0,9,1,1,0,0
7237,1,40,0,0,4,0,0,3,0,0,0,4,-1,3,-1,3,0,0
7238,0,53,0,0,1,0,0,0,0,0,0,1,-1,1,-1,0,0,0
7246,1,24,0,0,2,0,0,2,-1,0,0,2,-1,4,-1,2,0,0
7259,1,26,0,0,5,0,0,5,-1,0,0,5,0,6,0,5,0,0
7263,1,65,0,0,6,0,0,3,0,0,0,6,0,1,-1,3,0,0
7266,1,24,0,0,2,0,0,0,-1,0,0,2,-1,3,-1,0,0,0
7269,0,57,0,0,1,0,0,0,-5,0,0,1,-1,1,-1,0,0,0
7271,0,46,0,0,1,0,0,0,-1,0,0,1,-1,1,-1,0,0,0
7275,0,39,0,0,2,0,0,0,-1,0,0,2,-1,1,-1,0,0,0
7276,1,68,0,0,1,0,0,4,-1,0,0,1,-1,1,-1,4,0,0
7281,1,38,0,0,1,0,0,0,-1,0,0,1,-1,1,-1,0,0,0
7284,1,25,0,0,5,0,1,2,0,0,0,5,0,4,-1,2,0,0
7286,1,31,0,0,5,0,0,2,0,0,0,5,0,5,0,2,0,0
7300,1,24,0,0,9,0,0,1,-60,0,0,9,1,8,1,1,0,0
7304,1,27,0,0,2,0,0,0,-1,0,0,2,-1,3,-1,0,0,0
7310,1,34,0,0,2,0,0,5,0,1,0,2,-1,2,-1,5,0,0
7324,1,30,0,0,1,0,0,0,-1,0,0,1,-1,2,-1,0,0,0
7343,1,25,0,0,3,0,0,0,-1,0,0,3,-1,4,-1,0,0,0
7354,0,49,0,0,2,0,0,4,-1,0,0,2,-1,1,-1,4,0,0
7355,0,35,0,0,3,0,0,2,-3,0,0,3,-1,1,-1,2,0,0
7359,1,21,0,0,4,0,0,1,-1,0,0,4,-1,6,0,1,0,0
7360,0,24,0,0,4,0,0,2,-96,0,0,4,-1,3,-1,2,0,0
7365,1,28,0,0,3,0,0,3,-1,0,0,3,-1,2,-1,3,0,0
7387,1,43,0,0,6,0,0,12,-1,0,0,6,0,3,-1,12,0,0
7394,1,39,0,0,1,0,0,1,-99,0,0,1,-1,2,-1,1,0,0
7410,1,50,0,0,2,0,0,1,-1,0,0,2,-1,2,-1,1,0,0
7417,0,51,0,0,5,0,0,0,-1,0,0,5,0,1,-1,0,0,0
7421,1,43,0,0,4,0,0,0,-1,0,0,4,-1,2,-1,0,0,0
7432,1,26,0,0,5,0,0,2,0,0,0,5,0,3,-1,2,0,0
7446,1,50,0,0,1,0,0,0,-1,0,0,1,-1,1,-1,0,0,0
7451,1,63,0,0,1,0,0,1,0,0,0,1,-1,1,-1,1,0,0
7465,1,22,0,0,3,0,0,0,-1,0,0,3,-1,6,0,0,0,0
7466,1,27,0,0,2,0,0,0,0,0,0,2,-1,3,-1,0,0,0
7472,1,80,0,0,1,0,0,0,-1,0,0,1,-1,1,-1,0,0,0
7475,1,58,0,0,1,0,0,1,-42,0,0,1,-1,1,-1,1,0,0
7479,1,24,0,0,10,0,0,0,-1,0,0,10,1,7,0,0,0,0
7480,1,41,0,0,1,0,0,2,-42,0,0,1,-1,1,-1,2,0,0
7487,1,36,0,0,5,0,0,1,-1,0,0,5,0,1,-1,1,0,0
7495,1,49,0,0,8,0,0,4,-8,1,1,8,1,3,-1,4,1,0
7496,1,24,0,0,9,0,0,0,0,0,0,9,1,7,0,0,0,0
7499,1,44,0,0,1,0,0,1,-22,1,0,1,-1,1,-1,1,1,0
7514,1,44,0,0,5,0,0,3,-4,0,0,5,0,1,-1,3,0,0
7520,0,23,0,0,6,0,0,0,0,0,0,6,0,5,0,0,0,0
7525,1,26,0,0,4,0,0,2,-60,0,0,4,-1,4,-1,2,0,0
7536,1,39,0,0,1,0,0,1,-4,0,0,1,-1,1,-1,1,0,0
7541,1,63,0,0,1,0,0,5,-1,0,0,1,-1,1,-1,5,0,0
7545,1,24,0,0,5,0,2,3,-1,0,0,5,0,4,-1,3,0,0
7546,1,21,0,1,10,0,3,2,0,1,0,10,1,8,1,2,0,0
7547,0,48,0,0,2,0,0,0,-1,0,0,2,-1,1,-1,0,0,0
7555,0,64,0,0,1,0,0,0,-1,0,0,1,-1,1,-1,0,0,0
7556,1,22,0,0,6,0,0,0,0,0,0,6,0,5,0,0,0,0
7559,1,43,0,0,3,0,0,8,-1,0,0,3,-1,1,-1,8,0,0
7561,1,33,0,0,9,0,0,10,0,0,0,9,1,8,1,10,0,0
7563,0,33,0,0,3,0,0,1,-5,0,0,3,-1,2,-1,1,0,0
7564,1,25,0,0,3,0,0,3,-58,0,0,3,-1,3,-1,3,0,0
7574,0,50,0,0,1,0,0,1,0,0,0,1,-1,1,-1,1,0,0
7604,1,59,0,0,1,0,0,0,-1,0,0,1,-1,1,-1,0,0,0
7635,1,61,0,0,1,0,0,0,-4,0,0,1,-1,1,-1,0,0,0
7659,1,33,0,0,4,0,0,1,-4,0,0,4,-1,3,-1,1,0,0
7663,0,51,0,0,1,0,0,0,-2,0,0,1,-1,1,-1,0,0,0
7667,1,36,0,0,2,0,0,1,-1,0,0,2,-1,3,-1,1,0,0
7677,0,28,0,0,3,0,0,0,-6,0,0,3,-1,4,-1,0,0,0
7680,1,67,0,0,1,0,0,2,-80,0,0,1,-1,1,-1,2,0,0
7692,1,45,0,0,4,0,0,2,0,0,0,4,-1,3,-1,2,0,0
7705,0,55,0,0,1,0,0,2,-12,0,0,1,-1,1,-1,2,0,0
7726,1,52,0,0,2,0,0,3,-1,0,0,2,-1,1,-1,3,0,0
7735,0,51,0,0,2,0,0,1,-30,0,0,2,-1,1,-1,1,0,0
7737,1,23,0,0,2,0,0,0,-1,0,0,2,-1,4,-1,0,0,0
7738,1,32,0,0,2,0,0,2,-1,0,0,2,-1,1,-1,2,0,0
7745,1,34,0,0,7,0,0,1,-1,0,0,7,0,3,-1,1,0,0
7768,1,45,0,0,1,0,0,1,-11,0,0,1,-1,2,-1,1,0,0
7794,0,23,0,0,2,0,2,1,-1,0,0,2,-1,3,-1,1,0,0
7806,1,35,0,0,3,0,0,3,-1,1,0,3,-1,2,-1,3,1,0
7811,1,43,0,0,1,0,0,1,-1,0,0,1,-1,1,-1,1,0,0
