loan_amnt,int_rate,emp_length,annual_inc,dti,delinq_2yrs,revol_util,total_acc,bad_loan,longest_credit_length,label,ownership_MORTGAGE,ownership_NONE,ownership_OTHER,ownership_OWN,ownership_RENT,purpose_credit_card,purpose_debt_consolidation,purpose_educational,purpose_home_improvement,purpose_house,purpose_major_purchase,purpose_medical,purpose_moving,purpose_other,purpose_renewable_energy,purpose_small_business,purpose_vacation,purpose_wedding,gender
24575,17.56,8.0,55000.0,21.34,1.0,65.3,20.0,0,10.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
22250,16.29,0.0,50000.0,21.91,0.0,57.90000000000001,32.0,1,14.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
10000,14.46,6.0,46789.0,22.75,0.0,26.3,19.0,1,10.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
7550,18.24,10.0,50000.0,27.39,0.0,34.1,14.0,0,7.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
12000,13.35,2.0,234000.0,4.61,1.0,71.10000000000002,20.0,0,15.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
3250,18.75,0.0,65000.0,25.81,1.0,67.2,37.0,1,28.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
3000,14.31,4.0,105000.0,8.58,1.0,39.0,40.0,0,17.0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1
3000,19.200000000000006,5.0,40003.0,13.83,2.0,18.2,14.0,1,11.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
6225,15.61,0.0,96000.0,9.98,0.0,61.8,13.0,0,8.0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1
28625,23.4,9.0,130000.0,18.5,0.0,32.7,51.0,0,21.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
18000,9.99,3.0,57408.0,23.12,0.0,48.2,39.0,0,17.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
16000,18.25,7.0,78000.0,6.34,0.0,33.800000000000004,6.0,1,9.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1
26500,21.700000000000006,8.0,60000.0,29.9,0.0,72.5,24.0,1,19.0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
35000,14.65,6.0,155000.0,14.56,0.0,63.8,26.0,0,22.0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
14000,9.17,2.0,96000.0,31.38,0.0,30.20000000000001,48.0,0,11.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
20000,15.95,5.0,127000.0,12.31,0.0,29.700000000000006,13.0,0,10.0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
6250,10.64,8.0,22000.0,18.22,0.0,64.8,8.0,1,17.0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
12000,10.15,10.0,100000.0,8.16,0.0,17.6,29.0,0,14.0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
15000,11.55,5.0,72000.0,25.29,0.0,17.7,20.0,0,9.0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
20000,13.53,5.0,75000.0,10.85,0.0,71.0,15.0,0,8.0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
25000,15.61,8.0,127500.0,12.1,0.0,66.9,17.0,1,6.0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
8000,17.14,5.0,39150.0,13.89,0.0,95.2,10.0,1,11.0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1
8000,15.61,8.0,30000.0,28.56,0.0,96.9,20.0,1,12.0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
24000,17.86,10.0,85000.0,22.49,0.0,59.5,26.0,0,15.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
10000,6.03,9.0,60000.0,3.36,0.0,40.6,31.0,1,16.0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1
10625,13.11,7.0,44000.0,12.03,0.0,66.5,13.0,0,6.0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
33425,20.49,0.0,75000.0,21.66,0.0,46.8,31.0,1,15.0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1
4500,23.1,4.0,26000.0,14.77,0.0,88.2,5.0,0,3.0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1
30000,15.8,4.0,160000.0,10.57,0.0,85.30000000000003,35.0,0,13.0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1
8000,15.81,5.0,55000.0,18.0,0.0,63.1,23.0,1,6.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
8500,7.62,10.0,26400.0,17.41,0.0,28.3,17.0,0,17.0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
22250,12.42,7.0,48998.4,19.76,0.0,68.3,16.0,1,5.0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1
19075,18.75,0.0,43118.4,28.75,1.0,60.8,37.0,1,14.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
18000,21.700000000000006,10.0,70000.0,18.91,2.0,49.90000000000001,12.0,0,17.0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1
5375,9.71,6.0,41000.0,19.4,2.0,63.1,11.0,1,7.0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
900,8.63,4.0,57000.0,0.32,0.0,3.3000000000000003,4.0,0,5.0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
25000,13.98,0.0,130000.0,8.91,0.0,66.5,25.0,0,13.0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1
18000,11.14,10.0,95000.0,14.5,1.0,96.9,25.0,0,13.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5000,13.11,10.0,52000.0,25.78,0.0,54.8,20.0,0,14.0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1
2400,12.99,9.0,48000.0,10.53,1.0,89.4,26.0,0,21.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
5600,13.98,10.0,100000.0,25.18,0.0,71.4,28.0,0,16.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
4200,6.03,0.0,96000.0,2.3000000000000003,0.0,11.9,20.0,0,17.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
5200,12.87,6.0,58000.0,10.28,0.0,19.4,20.0,0,6.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
4000,12.99,6.0,66435.0,0.89,0.0,28.0,10.0,0,13.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
9000,7.66,10.0,65000.0,9.1,0.0,4.7,42.0,0,19.0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3250,15.8,9.0,37000.0,20.43,0.0,22.70000000000001,14.0,1,5.0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
7200,8.9,9.0,36275.2,22.5,0.0,29.20000000000001,23.0,0,11.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
4000,11.49,5.0,21000.0,6.4,0.0,30.700000000000006,5.0,0,4.0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
10000,9.76,10.0,60000.0,14.48,0.0,49.0,11.0,0,14.0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
17000,18.99,9.0,62750.0,13.29,0.0,71.9,28.0,0,19.0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
5000,15.61,10.0,70000.0,18.14,0.0,80.7,18.0,0,11.0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
28000,17.1,6.0,105000.0,18.81,0.0,65.60000000000001,38.0,1,11.0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
30000,9.67,10.0,320000.0,22.55,0.0,83.10000000000002,42.0,0,17.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
12000,11.55,5.0,35000.0,20.19,0.0,39.5,29.0,0,14.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
12800,12.42,1.0,99600.0,19.95,0.0,89.80000000000003,25.0,0,11.0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
20000,13.68,10.0,71000.0,11.04,0.0,55.6,24.0,0,22.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
8500,8.39,3.0,89000.0,8.94,1.0,38.5,22.0,0,12.0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
21000,18.55,10.0,110000.0,9.71,3.0,94.4,22.0,0,13.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
13200,14.98,10.0,36000.0,15.5,0.0,93.9,24.0,1,17.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
16800,15.61,10.0,90000.0,16.15,0.0,74.4,28.0,0,12.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
5000,9.91,0.0,36000.0,22.3,0.0,71.7,11.0,0,7.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
9000,6.03,10.0,75000.0,14.58,0.0,55.3,20.0,0,16.0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
10000,8.9,0.0,46000.0,20.8,0.0,43.6,20.0,0,24.0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1
7700,14.49,9.0,80000.0,9.62,3.0,46.1,19.0,0,14.0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
3400,13.24,0.0,30000.0,23.44,0.0,30.3,9.0,0,3.0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1
20500,11.55,2.0,46000.0,20.54,0.0,57.8,30.0,0,10.0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
4000,10.99,5.0,35500.0,0.88,0.0,3.4000000000000004,5.0,0,9.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
28000,12.69,10.0,87000.0,10.48,0.0,45.5,15.0,1,20.0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
18000,21.0,0.0,46800.0,25.13,0.0,42.7,30.0,1,12.0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1
15050,9.99,4.0,37800.0,20.25,0.0,68.60000000000001,25.0,0,12.0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1
6000,11.86,0.0,65000.0,3.9,0.0,18.9,33.0,1,12.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
9000,13.99,10.0,44000.0,8.700000000000001,0.0,33.2,16.0,0,12.0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
24000,6.03,9.0,122000.0,21.71,0.0,17.400000000000002,45.0,0,14.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1000,10.62,3.0,40000.0,4.800000000000002,0.0,78.80000000000003,20.0,0,10.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
13375,12.12,9.0,75000.0,12.08,0.0,18.5,23.0,0,9.0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
17500,19.200000000000006,1.0,61700.0,13.11,0.0,97.2,26.0,0,12.0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
8000,13.11,2.0,40000.0,17.13,0.0,91.2,17.0,0,9.0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5000,11.14,6.0,85000.0,13.76,1.0,75.2,21.0,0,14.0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
5600,10.99,9.0,107000.0,5.5200000000000005,2.0,30.20000000000001,33.0,0,12.0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
5750,12.68,0.0,38970.81,4.0,0.0,4.1000000000000005,62.0,0,37.0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
3600,6.99,8.0,44000.0,9.82,0.0,54.7,21.0,0,29.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
8400,17.57,2.0,28000.0,3.39,0.0,11.5,20.0,0,20.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1600,18.25,8.0,40000.0,19.77,0.0,37.8,29.0,0,14.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
20000,16.29,10.0,70000.0,29.31,0.0,32.300000000000004,63.0,1,11.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
10000,8.9,9.0,60000.0,14.24,0.0,6.9,17.0,0,10.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
5750,11.99,1.0,20000.0,14.59,0.0,31.0,12.0,1,3.0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
6500,13.98,10.0,55404.0,2.17,1.0,68.7,11.0,0,14.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
10000,13.53,0.0,31200.0,19.42,0.0,58.0,21.0,0,16.0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
12000,16.59,3.0,38000.0,15.82,0.0,77.0,19.0,1,17.0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1
13000,12.12,1.0,85000.0,15.08,0.0,41.2,21.0,0,11.0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
7375,22.4,7.0,40000.0,24.03,0.0,44.2,26.0,0,15.0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
15000,10.64,7.0,53000.0,18.38,0.0,39.7,21.0,0,11.0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
21000,7.62,4.0,120000.0,23.16,0.0,67.0,37.0,1,15.0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
25975,21.98,0.0,58000.0,15.41,0.0,49.90000000000001,40.0,1,55.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
5000,13.43,4.0,65000.0,17.93,0.0,10.08,17.0,0,12.0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
20000,12.12,10.0,87350.0,4.7700000000000005,0.0,24.5,28.0,0,14.0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3000,18.24,8.0,45000.0,19.25,0.0,57.1,20.0,0,14.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
14000,13.05,5.0,58000.0,30.94,0.0,67.10000000000001,16.0,0,13.0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
18000,12.49,4.0,75000.0,10.94,0.0,78.0,9.0,0,8.0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
4450,22.15,0.0,37000.0,21.21,0.0,0.4,16.0,1,28.0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1
13000,17.1,6.0,37000.0,11.45,0.0,65.60000000000001,13.0,0,6.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
20000,6.03,10.0,83200.0,15.89,0.0,22.6,23.0,0,12.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
20000,14.3,0.0,60000.0,7.08,0.0,55.7,17.0,0,30.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
7200,14.33,6.0,150000.0,14.3,0.0,65.60000000000001,34.0,0,30.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
5600,17.1,3.0,38500.0,23.94,0.0,61.6,34.0,1,12.0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1
8000,19.47,2.0,30000.0,10.52,0.0,46.1,5.0,1,7.0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1
10000,21.49,0.0,52500.0,17.55,1.0,45.6,24.0,0,11.0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
30375,19.47,7.0,72500.0,14.99,0.0,51.7,16.0,1,8.0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1
5000,13.35,0.0,32000.0,12.72,0.0,4.0,39.0,0,18.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
20000,22.06,5.0,79864.0,11.14,0.0,91.1,27.0,1,14.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2000,14.49,6.0,80000.0,28.91,2.0,76.60000000000002,26.0,1,12.0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
30000,21.99,10.0,98000.0,19.47,1.0,44.8,18.0,0,24.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
12000,8.39,1.0,130000.0,32.33,0.0,16.400000000000002,76.0,0,13.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
1200,20.5,0.0,55000.0,1.16,0.0,25.3,4.0,0,15.0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
12000,16.29,1.0,45000.0,22.69,0.0,71.9,23.0,1,8.0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1
5500,6.54,4.0,23000.0,20.77,0.0,13.9,8.0,0,4.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12250,14.98,2.0,35000.0,29.01,0.0,57.5,24.0,0,8.0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1
10000,7.1400000000000015,0.0,136000.0,6.38,0.0,10.3,27.0,0,21.0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
18500,12.99,3.0,45300.0,19.47,0.0,75.7,42.0,0,8.0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
4950,12.12,10.0,73000.0,12.74,0.0,76.5,33.0,0,11.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
21000,23.83,2.0,130000.0,7.11,0.0,90.2,8.0,0,5.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
5000,10.38,3.0,50400.0,19.1,0.0,24.6,13.0,0,9.0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
35000,13.98,8.0,250000.0,18.31,3.0,53.40000000000001,52.0,0,27.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
12000,18.99,10.0,77000.0,8.65,0.0,67.8,14.0,0,11.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
20000,6.62,10.0,74000.0,12.41,0.0,44.5,27.0,0,19.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
24000,18.64,5.0,120000.0,15.33,1.0,45.8,34.0,0,16.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
10000,13.11,10.0,98000.0,12.48,0.0,74.8,31.0,0,16.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
12000,15.1,5.0,100000.0,11.0,0.0,21.3,30.0,0,21.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
7375,10.16,4.0,32000.0,10.73,0.0,24.4,12.0,0,5.0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
29000,14.33,10.0,107000.0,13.58,0.0,93.4,13.0,0,22.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
11750,14.09,8.0,140000.0,22.16,1.0,69.7,46.0,1,11.0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
15000,9.63,10.0,32304.0,22.51,0.0,20.9,13.0,0,15.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
15000,13.11,2.0,65000.0,16.26,0.0,39.3,27.0,0,10.0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1
3500,12.99,5.0,38400.0,20.59,0.0,96.3,19.0,0,13.0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1
10000,16.0,3.0,112000.0,17.94,1.0,38.0,30.0,0,12.0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5475,20.200000000000006,2.0,55000.0,8.68,3.0,43.3,24.0,0,39.0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
8800,14.33,4.0,32000.0,33.56,0.0,66.0,12.0,0,4.0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1
22400,21.18,1.0,109000.0,25.65,0.0,94.6,26.0,0,17.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
28000,13.99,8.0,200000.0,9.7,0.0,0.0,23.0,0,10.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
21000,8.9,3.0,52000.0,13.82,0.0,51.8,31.0,0,28.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
7200,21.99,6.0,96000.0,1.29,1.0,28.6,11.0,1,29.0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
27575,7.9,6.0,83000.0,21.43,0.0,2.7,58.0,0,22.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
10000,13.11,2.0,95000.0,12.04,0.0,64.4,26.0,0,23.0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1
16000,14.49,3.0,64800.0,21.07,0.0,45.3,19.0,0,5.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
8000,17.27,10.0,85000.0,16.77,1.0,85.60000000000002,46.0,0,17.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
25000,23.43,7.0,100000.0,12.02,0.0,44.90000000000001,16.0,0,15.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
17000,12.99,10.0,82000.0,11.62,2.0,67.2,19.0,0,21.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
16000,6.91,4.0,60000.0,14.0,0.0,15.9,59.0,1,19.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
20000,19.22,6.0,53000.0,21.44,0.0,94.1,20.0,0,13.0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1
5375,14.33,4.0,22000.0,9.38,0.0,73.10000000000002,10.0,0,10.0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
4000,7.9,4.0,60000.0,7.78,0.0,0.8,20.0,0,16.0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
24000,11.83,0.0,189996.0,1.88,0.0,3.3000000000000003,15.0,0,11.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
13000,12.12,10.0,77000.0,9.77,0.0,72.9,22.0,0,28.0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1
24000,7.62,4.0,145000.0,18.41,0.0,70.2,20.0,0,16.0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
10800,15.05,1.0,84000.0,12.79,0.0,97.1,22.0,1,14.0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1
3200,6.03,6.0,90000.0,2.13,0.0,41.90000000000001,20.0,0,20.0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
6300,16.400000000000002,3.0,96000.0,17.900000000000006,0.0,76.10000000000002,29.0,0,13.0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
20000,23.28,5.0,50000.0,24.700000000000006,0.0,75.4,19.0,1,9.0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1
20500,18.49,7.0,47000.0,27.99,0.0,40.90000000000001,25.0,1,35.0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1
15800,10.74,10.0,84000.0,6.29,0.0,17.1,32.0,0,26.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
33600,23.83,10.0,92000.0,19.11,5.0,54.8,52.0,1,14.0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
8875,6.03,0.0,26000.0,20.54,0.0,14.8,18.0,0,22.0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
35000,16.29,5.0,115000.0,5.58,2.0,45.90000000000001,18.0,0,16.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
7500,7.9,9.0,30000.0,13.36,1.0,31.4,26.0,0,10.0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
9000,16.29,3.0,84500.0,13.97,0.0,89.60000000000002,16.0,0,11.0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
20000,6.91,1.0,145000.0,10.01,0.0,25.0,36.0,0,11.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
5000,11.55,4.0,50000.0,14.71,0.0,61.3,18.0,0,14.0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
15000,11.99,10.0,79000.0,16.02,1.0,48.90000000000001,46.0,0,20.0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
6000,18.24,3.0,26000.0,10.02,0.0,51.5,12.0,0,8.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3200,14.33,3.0,35000.0,7.98,0.0,62.90000000000001,4.0,1,15.0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
12250,7.51,7.0,28800.0,20.75,0.0,40.90000000000001,30.0,0,32.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
6200,13.05,10.0,140000.0,15.82,1.0,66.4,24.0,0,27.0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
21000,13.06,4.0,200000.0,12.94,0.0,79.5,26.0,0,17.0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1
