index,gender,num_of_prev_attempts,studied_credits,disability,A Level or Equivalent,HE Qualification,Lower Than A Level,No Formal quals,Post Graduate Qualification,0-10%,20-Oct,20-30%,30-40%,40-50%,50-60%,60-70%,70-80%,80-90%,90-100%,0-35,35-55,55<=,label
17078,1,0,60,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
17079,0,0,90,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
17080,1,0,60,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1
17081,1,0,60,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1
17082,1,0,90,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
17083,1,0,60,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
17084,1,0,60,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
17085,1,0,60,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1
17086,1,0,60,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1
17087,1,0,60,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1
17088,0,0,60,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
17089,1,0,120,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
17090,0,0,60,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1
17091,1,0,60,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
17092,1,0,60,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
17093,1,0,60,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1
17094,0,0,120,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
17095,0,0,60,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
17096,1,0,60,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
17097,1,0,60,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
17098,0,0,90,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1
17099,1,0,60,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
17100,1,0,60,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
17101,1,0,60,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
17102,1,0,60,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
17103,0,0,60,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
17104,1,0,60,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
17105,1,0,60,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
17106,1,0,60,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1
17107,1,0,60,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
17108,1,0,60,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
17109,0,0,120,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
17110,1,0,60,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
17111,1,0,60,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
17112,1,0,60,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
17113,1,0,60,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
17114,0,0,60,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
17115,1,0,60,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
17116,1,0,60,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
17117,0,0,60,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
17118,1,0,60,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
17119,0,0,60,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
17120,0,0,60,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
17121,0,0,60,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
17122,1,0,60,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1
17123,0,0,90,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
17124,0,0,90,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
17126,1,0,60,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
17127,0,0,60,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
17128,1,0,60,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
17129,1,0,60,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
17130,1,0,120,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
17132,0,0,60,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
17133,1,0,60,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1
17134,1,0,60,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
17135,1,0,60,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
17136,1,0,60,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
17137,0,0,90,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1
17138,1,0,90,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1
17140,1,0,60,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
17141,1,0,120,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
17142,0,0,60,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
17143,1,0,60,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
17144,1,0,60,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
17145,1,0,60,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
17146,1,0,60,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
17147,1,0,60,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
17149,0,0,60,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
17150,1,0,60,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
17151,1,0,60,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
17152,1,0,60,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
17153,0,0,60,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
17154,1,0,120,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
17155,0,0,60,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
17156,1,0,60,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
17157,1,0,60,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
17158,1,0,60,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
17159,1,0,60,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
17160,0,0,60,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
17162,1,0,90,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
17163,1,0,60,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
17164,0,0,60,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
17165,1,0,60,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
17166,1,0,60,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
17167,0,0,60,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1
17168,1,0,60,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
17169,1,0,60,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1
17170,0,0,120,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
17171,1,0,60,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
17173,1,0,60,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
17174,0,0,60,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1
17175,0,0,60,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
17176,1,0,60,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1
17177,1,0,90,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
17178,1,0,60,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
17179,1,0,60,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
17180,1,0,90,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1
17181,1,0,60,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1
17182,0,0,60,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1
17183,0,0,60,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
17184,0,0,60,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
17185,0,0,60,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
17186,1,0,60,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
17187,0,0,60,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
17188,1,0,60,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
17189,1,0,60,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
17190,0,0,120,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
17191,0,0,60,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
17192,0,0,60,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1
17193,0,0,60,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1
17194,1,0,60,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1
17195,0,0,60,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
17196,1,0,60,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1
17197,0,0,120,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
17198,1,0,60,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
17199,1,0,60,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
17200,1,0,90,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1
17201,1,0,60,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1
17202,1,0,60,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
17204,1,0,60,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
17205,0,0,60,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
17206,0,0,60,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
17207,0,0,60,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
17208,1,0,60,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
17209,1,0,60,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1
17210,1,0,60,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1
17211,0,0,60,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1
17212,1,0,90,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
17213,1,0,60,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
17214,1,0,60,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1
17215,1,0,60,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
17216,1,0,60,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
17217,0,0,120,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
17218,1,0,60,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
17219,0,0,60,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
17220,1,0,60,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1
17221,1,0,120,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
17222,0,0,60,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
17223,1,0,60,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
17224,1,0,60,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1
17225,0,0,60,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
17226,1,0,60,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
17227,1,0,60,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
17228,0,0,60,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
17229,1,0,60,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
17230,0,0,60,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
17231,0,0,120,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
17232,0,0,60,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1
17233,1,0,60,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
17234,0,0,60,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
17235,1,0,60,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1
17236,1,0,60,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
17237,1,0,60,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
17238,1,0,60,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
17239,1,0,60,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
17240,1,0,60,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1
17241,1,0,60,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1
17242,0,0,60,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
17243,0,0,60,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
17244,0,0,60,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1
17245,1,0,60,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1
17246,1,0,60,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
17247,1,0,120,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
17248,0,0,60,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
17249,1,0,90,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
17250,1,0,60,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1
17251,1,0,60,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1
17252,0,0,60,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1
17253,1,0,120,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
17254,1,0,60,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
17255,0,0,60,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
17256,0,0,60,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1
17257,1,0,60,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
17258,1,0,60,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1
17259,1,0,60,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
17260,1,0,60,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
17261,1,0,60,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
17263,1,0,60,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
17264,1,0,60,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
17265,1,0,60,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
17266,1,0,60,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
17267,0,0,90,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
17268,1,0,60,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
17269,1,0,90,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1
17270,1,0,60,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
17271,1,0,60,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
17272,1,0,60,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
17273,1,0,200,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
17275,1,0,120,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
17276,1,0,60,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
17277,1,0,90,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
17278,1,0,60,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1
17279,1,0,60,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
17280,1,0,60,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
17281,0,0,60,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1
17282,0,0,60,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
17283,1,0,60,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
17284,0,0,60,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
17285,1,0,60,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
17287,1,0,90,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
17288,1,0,90,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
17289,1,0,60,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
17290,0,0,90,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
17291,1,0,60,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
17292,1,0,60,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
17294,0,0,60,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1
17295,1,0,90,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
17296,1,0,60,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
17297,0,0,60,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1
17298,0,0,90,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
17299,1,0,60,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
17300,0,0,60,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
17301,1,0,60,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1
17302,1,0,60,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
17303,0,0,60,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1
17304,1,0,60,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
17305,1,0,120,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1
17306,0,0,60,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
17307,1,0,60,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
17308,1,0,60,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1
17309,1,0,60,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
17311,1,0,60,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
17314,1,0,60,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
17315,1,0,60,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
17316,1,0,60,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
17317,1,0,60,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
17318,1,0,90,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1
17319,1,0,60,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
17320,1,0,60,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
17321,0,0,60,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
17323,1,0,60,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1
17324,1,0,60,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
17325,1,0,60,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
17326,1,0,60,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
17327,0,0,60,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
17329,0,0,60,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
17330,1,0,60,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
17331,0,0,60,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
17332,0,0,60,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
17333,1,0,60,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
17334,1,0,60,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
17335,0,0,150,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
17336,1,0,60,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1
17337,0,0,60,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
17338,0,0,60,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
17339,0,0,60,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
17340,0,0,120,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
17341,1,0,60,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
17342,0,0,90,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
17343,1,0,60,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
17344,1,0,60,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
17345,0,0,60,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1
17346,0,0,60,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
17347,1,0,60,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
17348,1,0,60,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1
17349,0,0,60,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
17350,0,0,120,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
17351,0,0,60,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1
17352,1,0,90,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
17353,1,0,60,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
17354,1,0,60,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
17355,1,0,60,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
17356,1,0,60,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1
17357,1,0,60,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
17358,0,0,60,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
17360,0,0,60,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
17361,0,0,90,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
17362,0,0,60,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1
17363,0,0,60,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
17364,1,0,90,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
17365,1,0,60,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1
17366,0,0,60,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
17367,0,0,60,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
17368,0,0,60,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
17369,1,0,60,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
17370,1,0,60,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1
17371,0,0,60,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1
17372,1,0,60,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
17373,1,0,60,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
17374,1,0,60,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
17376,0,0,60,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
17377,1,0,90,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
